"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","slugTeam","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","cityTeam","teamName","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom"
1969.0,161.0,12.0,6.0,Joe Callahan,SFW,San Francisco State,College/University,80923.0,1610612744,San Francisco Warriors,San Francisco,Warriors,0.0,COL,
1969.0,162.0,12.0,7.0,Mike Davis,CIN,Colorado State,College/University,80950.0,1610612758,Cincinnati Royals,Cincinnati,Royals,0.0,COL,
1969.0,163.0,12.0,8.0,Rod Forbes,BOS,Boston State,College/University,80904.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1969.0,164.0,12.0,9.0,Dave Jones,ATL,La Verne,College/University,80973.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1969.0,165.0,12.0,10.0,Bill O'Rourke,NYK,St. John Fisher,College/University,80917.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1969.0,166.0,12.0,11.0,Jack Gillespie,LAL,Montana State,College/University,80940.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1969.0,167.0,12.0,12.0,Roland Taylor,PHL,La Salle,College/University,78302.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",1.0,COL,
1969.0,168.0,12.0,13.0,Bob Washington,BLT,Tulsa,College/University,80995.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1969.0,169.0,13.0,1.0,Andy White,PHX,Texas-El Paso,College/University,81070.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1969.0,170.0,13.0,2.0,Lee Osgood,MIL,Northeastern,College/University,81045.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1969.0,171.0,13.0,3.0,Bob Burrow,SEA,Seattle Pacific,College/University,81026.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1969.0,172.0,13.0,4.0,Rick Kirkland,CHI,Norfolk State,College/University,81004.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1969.0,173.0,13.0,5.0,Joe McBride,SDR,Augusta State,College/University,81019.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1969.0,174.0,13.0,6.0,Ted Johnson,CIN,Baldwin Wallace,College/University,80952.0,1610612758,Cincinnati Royals,Cincinnati,Royals,0.0,COL,
1969.0,175.0,13.0,7.0,Billy Evans,BOS,Boston College,College/University,80903.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1969.0,176.0,13.0,8.0,Dick Barton,ATL,California-Riverside,College/University,80964.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1969.0,177.0,13.0,9.0,James Wyatt,NYK,Northwestern State,College/University,80922.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1969.0,178.0,13.0,10.0,Mallory Chestnutt,LAL,Tuskegee,College/University,80939.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1969.0,179.0,13.0,11.0,Bill Thompson,BLT,Shepherd,College/University,80994.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1969.0,180.0,14.0,1.0,Marv Schmitt,PHX,Western New Mexico,College/University,81068.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1969.0,181.0,14.0,2.0,Laymon Stewart,MIL,Lakeland,College/University,81050.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1969.0,182.0,14.0,3.0,Jerry Conley,SEA,Morehead State,College/University,81027.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1969.0,183.0,14.0,4.0,Bill Boight,CHI,Southern Methodist,College/University,80998.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1969.0,184.0,14.0,5.0,Mike Heckman,SDR,California-Irvine,College/University,81016.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1969.0,185.0,14.0,6.0,Mike Dahl,ATL,Oglethorpe,College/University,80969.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1969.0,186.0,14.0,7.0,Rich Travis,NYK,Oklahoma City,College/University,80919.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1969.0,187.0,14.0,8.0,Mack Calvin,LAL,Southern California,College/University,76336.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1.0,COL,
1969.0,188.0,14.0,9.0,Perry Johnson,BLT,Robert Morris,College/University,80988.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1969.0,189.0,15.0,1.0,Bob Beamon,PHX,Texas-El Paso,College/University,81055.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1969.0,190.0,15.0,2.0,Stan Wiodarszek,MIL,La Salle,College/University,81053.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1969.0,191.0,15.0,3.0,Ernie Powell,SEA,Southern California,College/University,81035.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1969.0,192.0,15.0,4.0,Jerry Nickens,SDR,Tougaloo,College/University,81020.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1969.0,193.0,15.0,5.0,Norm Carmichael,ATL,Virginia,College/University,80967.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1969.0,194.0,15.0,6.0,Jodie Harrison,BLT,Illinois,College/University,80986.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1969.0,195.0,16.0,1.0,Wayne Huckel,PHX,Davidson,College/University,81059.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1969.0,196.0,16.0,2.0,Bill Voigt,MIL,Southern Methodist,College/University,81052.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1969.0,197.0,16.0,3.0,Danny Cornett,SEA,Morehead State,College/University,81029.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1969.0,198.0,16.0,4.0,Dick Groves,SDR,San Jose State,College/University,81015.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1969.0,199.0,16.0,5.0,Buddy Cornelius,ATL,Jacksonville State,College/University,80968.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1969.0,200.0,16.0,6.0,Phil Harris,BLT,Texas A&M,College/University,80985.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1969.0,201.0,17.0,1.0,Howie Dickerman,PHX,Central Connecticut State,College/University,81057.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1969.0,202.0,17.0,2.0,Lynn Phillips,MIL,Southern Methodist,College/University,81046.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1969.0,203.0,17.0,3.0,Steve Honeycutt,SEA,Kansas State,College/University,81032.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1969.0,204.0,17.0,4.0,Steve Howell,SDR,Ohio State,College/University,81018.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1969.0,205.0,17.0,5.0,John Tolmie,ATL,Navy,College/University,80979.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1969.0,206.0,17.0,6.0,Tom Haggart,BLT,Brandeis,College/University,80984.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1969.0,207.0,18.0,1.0,Al Nuness,PHX,Minnesota,College/University,81065.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1969.0,208.0,18.0,2.0,Ken Hall,MIL,Westminster (PA),College/University,81041.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1969.0,209.0,18.0,3.0,Joe Pridgen,SDR,North Carolina Central,College/University,81021.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1969.0,210.0,18.0,4.0,Cliff Parsons,ATL,Air Force,College/University,80976.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1969.0,211.0,18.0,5.0,Chip Case,BLT,Virginia,College/University,80981.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1969.0,212.0,19.0,1.0,Solomon Davis,PHX,Kentucky State,College/University,81056.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1969.0,213.0,19.0,2.0,Blaine Royer,SDR,Illinois State,College/University,81022.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1969.0,214.0,19.0,3.0,Grady O'Malley,ATL,Manhattan,College/University,77766.0,1610612737,Atlanta Hawks,Atlanta,Hawks,1.0,COL,
1969.0,215.0,19.0,4.0,Brian Heaney,BLT,Acadia (CAN),College/University,76984.0,1610612764,Baltimore Bullets,Baltimore,Bullets,1.0,COL,
1969.0,216.0,20.0,1.0,Jim Plump,PHX,Northern Arizona,College/University,81066.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1969.0,217.0,20.0,2.0,Carl Rodwell,ATL,California-Riverside,College/University,80977.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1969.0,218.0,20.0,3.0,Stan McKain,BLT,Southern University,College/University,80991.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1968.0,1.0,1.0,1.0,Elvin Hayes,SDR,Houston,College/University,76979.0,1610612745,San Diego Rockets,San Diego,Rockets,1.0,COL,
1968.0,2.0,1.0,2.0,Wes Unseld,BLT,Louisville,College/University,78392.0,1610612764,Baltimore Bullets,Baltimore,Bullets,1.0,COL,
1968.0,3.0,1.0,3.0,Bob Kauffman,SEA,Guilford,College/University,77227.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1.0,COL,
1968.0,4.0,1.0,4.0,Tom Boerwinkle,CHI,Tennessee,College/University,76192.0,1610612741,Chicago Bulls,Chicago,Bulls,1.0,COL,
1968.0,5.0,1.0,5.0,Zaid Abdul-Aziz,CIN,Iowa State,College/University,76002.0,1610612758,Cincinnati Royals,Cincinnati,Royals,1.0,COL,
1968.0,6.0,1.0,6.0,Otto Moore,DET,Texas-Pan American,College/University,77636.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1968.0,7.0,1.0,7.0,Charlie Paulk,MIL,Northeastern State,College/University,77815.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1.0,COL,
1968.0,8.0,1.0,8.0,Gary Gregor,PHX,South Carolina,College/University,76883.0,1610612756,Phoenix Suns,Phoenix,Suns,1.0,COL,
1968.0,9.0,1.0,9.0,Ron Williams,SFW,West Virginia,College/University,78567.0,1610612744,San Francisco Warriors,San Francisco,Warriors,1.0,COL,
1968.0,10.0,1.0,10.0,Wilmer Hosket,NYK,Ohio State,College/University,77061.0,1610612752,New York Knicks,New York,Knicks,1.0,COL,
1968.0,11.0,1.0,11.0,Bill Hewitt,LAL,Southern California,College/University,77013.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1.0,COL,
1968.0,12.0,1.0,12.0,Don Chaney,BOS,Houston,College/University,76379.0,1610612738,Boston Celtics,Boston,Celtics,1.0,COL,
1968.0,13.0,1.0,13.0,Skip Harlicka,ATL,South Carolina,College/University,76951.0,1610612737,Atlanta Hawks,Atlanta,Hawks,1.0,COL,
1968.0,14.0,1.0,14.0,Shaler Halimon,PHL,Utah State,College/University,76922.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",1.0,COL,
1968.0,15.0,2.0,1.0,John Trapp,SDR,Nevada-Las Vegas,College/University,78367.0,1610612745,San Diego Rockets,San Diego,Rockets,1.0,COL,
1968.0,16.0,2.0,2.0,Art Harris,SEA,Stanford,College/University,76956.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1.0,COL,
1968.0,17.0,2.0,3.0,Loy Petersen,CHI,Oregon State,College/University,77840.0,1610612741,Chicago Bulls,Chicago,Bulls,1.0,COL,
1968.0,18.0,2.0,4.0,Bob Quick,BLT,Xavier,College/University,77892.0,1610612764,Baltimore Bullets,Baltimore,Bullets,1.0,COL,
1968.0,19.0,2.0,5.0,Ron Dunlap,CHI,Illinois,College/University,80851.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1968.0,20.0,2.0,6.0,Emanuel Leaks,DET,Niagara,College/University,77351.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1968.0,21.0,2.0,7.0,Dick Cunningham,PHX,Murray State,College/University,76485.0,1610612756,Phoenix Suns,Phoenix,Suns,1.0,COL,
1968.0,22.0,2.0,8.0,Gene Moore,MIL,Saint Louis,College/University,80893.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1968.0,23.0,3.0,1.0,Stu Lantz,SDR,Nebraska,College/University,77338.0,1610612745,San Diego Rockets,San Diego,Rockets,1.0,COL,
1968.0,24.0,3.0,2.0,Jeff Ockel,SEA,Utah,College/University,80882.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1968.0,25.0,3.0,3.0,Donald Dee,DET,St. Mary of the Plains,College/University,80781.0,1610612765,Detroit Pistons,Detroit,Pistons,0.0,COL,
1968.0,26.0,3.0,4.0,Ron Nelson,BLT,New Mexico,College/University,80841.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1968.0,27.0,3.0,5.0,Pat Frink,CIN,Colorado,College/University,76759.0,1610612758,Cincinnati Royals,Cincinnati,Royals,1.0,COL,
1968.0,28.0,3.0,6.0,Fred Foster,CIN,Miami (OH),College/University,76740.0,1610612758,Cincinnati Royals,Cincinnati,Royals,1.0,COL,
1968.0,29.0,3.0,7.0,Donald Sidle,SFW,Oklahoma,College/University,80777.0,1610612744,San Francisco Warriors,San Francisco,Warriors,0.0,COL,
1968.0,30.0,3.0,8.0,Don May,NYK,Dayton,College/University,77489.0,1610612752,New York Knicks,New York,Knicks,1.0,COL,
1968.0,31.0,3.0,9.0,Dave Newmark,CHI,Columbia,College/University,77712.0,1610612741,Chicago Bulls,Chicago,Bulls,1.0,COL,
1968.0,32.0,3.0,10.0,Garfield Smith,BOS,Eastern Kentucky,College/University,78189.0,1610612738,Boston Celtics,Boston,Celtics,1.0,COL,
1968.0,33.0,3.0,11.0,Jack Thompson,BLT,South Carolina,College/University,80843.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1968.0,34.0,3.0,12.0,Ed Johnson,SEA,Tennessee State,College/University,80879.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1968.0,35.0,3.0,13.0,Sam Williams,MIL,Iowa,College/University,78568.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1.0,COL,
1968.0,36.0,3.0,14.0,Art Beatty,PHX,American,College/University,80895.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1968.0,37.0,4.0,1.0,Harry Barnes,SDR,Northeastern,College/University,76103.0,1610612745,San Diego Rockets,San Diego,Rockets,1.0,COL,
1968.0,38.0,4.0,2.0,Henry Logan,SEA,Western Carolina,College/University,80880.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1968.0,39.0,4.0,3.0,Mike Lynn,CHI,California-Los Angeles,College/University,77427.0,1610612741,Chicago Bulls,Chicago,Bulls,1.0,COL,
1968.0,40.0,4.0,4.0,Dallas Thornton,BLT,Kentucky Wesleyan,College/University,80844.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1968.0,41.0,4.0,5.0,Daniel Sparks,CIN,Weber State,College/University,80805.0,1610612758,Cincinnati Royals,Cincinnati,Royals,0.0,COL,
1968.0,42.0,4.0,6.0,Rich Niemann,DET,Saint Louis,College/University,77716.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1968.0,43.0,4.0,7.0,Edgar Lacey,SFW,California-Los Angeles,College/University,80630.0,1610612744,San Francisco Warriors,San Francisco,Warriors,0.0,COL,
1968.0,44.0,4.0,8.0,Warren Jabali,NYK,Wichita State,College/University,80768.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1968.0,45.0,4.0,9.0,Ed Biedenbach,LAL,North Carolina State,College/University,76163.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1.0,COL,
1968.0,46.0,4.0,10.0,Rich Johnson,BOS,Grambling,College/University,77164.0,1610612738,Boston Celtics,Boston,Celtics,1.0,COL,
1968.0,47.0,4.0,11.0,Bob Warren,ATL,Vanderbilt,College/University,80829.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1968.0,48.0,4.0,12.0,Darryl Jones,SDR,Saint Benedict's Preparatory School,High School,80871.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,HS,
1968.0,49.0,4.0,13.0,Rich Jones,PHX,Memphis,College/University,77192.0,1610612756,Phoenix Suns,Phoenix,Suns,1.0,COL,
1968.0,50.0,4.0,14.0,Greg Smith,MIL,Western Kentucky,College/University,78190.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1.0,COL,
1968.0,51.0,5.0,1.0,Glen Combs,SDR,Virginia Tech,College/University,80865.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1968.0,52.0,5.0,2.0,Al Hairston,SEA,Bowling Green,College/University,76915.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1.0,COL,
1968.0,53.0,5.0,3.0,Jim Tillman,CHI,Loyola-Chicago,College/University,80860.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1968.0,54.0,5.0,4.0,Ed Chaplin,BLT,Voorhees,College/University,80835.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1968.0,55.0,5.0,5.0,Jim Kissane,CIN,Boston College,College/University,80800.0,1610612758,Cincinnati Royals,Cincinnati,Royals,0.0,COL,
1968.0,56.0,5.0,6.0,Carl Fuller,DET,Bethune-Cookman,College/University,80693.0,1610612765,Detroit Pistons,Detroit,Pistons,0.0,COL,
1968.0,57.0,5.0,7.0,Jim Eakins,SFW,Brigham Young,College/University,76628.0,1610612744,San Francisco Warriors,San Francisco,Warriors,1.0,COL,
1968.0,58.0,5.0,8.0,Hal Booker,NYK,Cheyney,College/University,80762.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1968.0,59.0,5.0,9.0,Lou Shephard,LAL,Missouri State,College/University,80790.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1968.0,60.0,5.0,10.0,Thad Jaracz,BOS,Kentucky,College/University,80752.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1968.0,61.0,5.0,11.0,Rusty Parker,ATL,Miami (FL),College/University,80825.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1968.0,62.0,5.0,12.0,Larry Miller,PHL,North Carolina,College/University,80814.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",0.0,COL,
1968.0,63.0,5.0,13.0,Joe Franklin,MIL,Wisconsin,College/University,80888.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1968.0,64.0,5.0,14.0,Harry Hollines,PHX,Denver,College/University,80900.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1968.0,65.0,6.0,1.0,Eldridge Webb,SDR,Tulsa,College/University,80877.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1968.0,66.0,6.0,2.0,Ron Guziak,SEA,Duquesne,College/University,80878.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1968.0,67.0,6.0,3.0,Ken Barnett,CHI,Delaware,College/University,80847.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1968.0,68.0,6.0,4.0,Joe Heiser,BLT,Princeton,College/University,80837.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1968.0,69.0,6.0,5.0,Calvin Martin,CIN,Texas Southern,College/University,80801.0,1610612758,Cincinnati Royals,Cincinnati,Royals,0.0,COL,
1968.0,70.0,6.0,6.0,Wally Anderzunas,DET,Creighton,College/University,76048.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1968.0,71.0,6.0,7.0,Bob Allen,SFW,Marshall,College/University,76028.0,1610612744,San Francisco Warriors,San Francisco,Warriors,1.0,COL,
1968.0,72.0,6.0,8.0,Brian Brunkhorst,NYK,Marquette,College/University,80763.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1968.0,73.0,6.0,9.0,Nick Pino,LAL,Kansas State,College/University,80662.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1968.0,74.0,6.0,10.0,Jerry Newsom,BOS,Indiana State,College/University,80758.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1968.0,75.0,6.0,11.0,Phil Wagner,ATL,Georgia Tech,College/University,80828.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1968.0,76.0,6.0,12.0,Chuck Williams,PHL,Colorado,College/University,78547.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",1.0,COL,
1968.0,77.0,6.0,13.0,Rod Knowles,PHX,Davidson,College/University,77293.0,1610612756,Phoenix Suns,Phoenix,Suns,1.0,COL,
1968.0,78.0,6.0,14.0,Fred Smith,MIL,Hawaii,College/University,80894.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1968.0,79.0,7.0,1.0,Rick Adelman,SDR,Loyola-Marymount,College/University,76015.0,1610612745,San Diego Rockets,San Diego,Rockets,1.0,COL,
1968.0,80.0,7.0,2.0,Jim McKean,SEA,Washington State,College/University,80881.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1968.0,81.0,7.0,3.0,Willie Davis,CHI,North Texas,College/University,80668.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1968.0,82.0,7.0,4.0,Jasper Wilson,BLT,Southern University,College/University,80845.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1968.0,83.0,7.0,5.0,Dick Dumas,CIN,Northeastern State,College/University,80796.0,1610612758,Cincinnati Royals,Cincinnati,Royals,0.0,COL,
1968.0,84.0,7.0,6.0,Larry Newbold,DET,Long Island-Brooklyn,College/University,80783.0,1610612765,Detroit Pistons,Detroit,Pistons,0.0,COL,
1968.0,85.0,7.0,7.0,Dave Reasor,SFW,West Virginia,College/University,80776.0,1610612744,San Francisco Warriors,San Francisco,Warriors,0.0,COL,
1968.0,86.0,7.0,8.0,Bob Waldal,NYK,Dickinson State,College/University,80772.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1968.0,87.0,7.0,9.0,Dennis Hrcka,LAL,Hillsdale,College/University,80787.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1968.0,88.0,7.0,10.0,Mike Lewis,BOS,Duke,College/University,80756.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1968.0,89.0,7.0,11.0,Oscar Smith,ATL,Elizabeth City State,College/University,80826.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1968.0,90.0,7.0,12.0,Bill Jones,PHL,Fairfield,College/University,80812.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",0.0,COL,
1968.0,91.0,7.0,13.0,Tom Kondla,MIL,Minnesota,College/University,80890.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1968.0,92.0,7.0,14.0,Charles Parkes,PHX,Idaho State,College/University,80902.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1968.0,93.0,8.0,1.0,Aaron Sellers,SDR,Jackson State,College/University,80876.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1968.0,94.0,8.0,2.0,Willie Rogers,SEA,Oklahoma,College/University,80883.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1968.0,95.0,8.0,3.0,Lloyd Higgins,CHI,Point Loma Nazarene,College/University,80852.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1968.0,96.0,8.0,4.0,Barry Orms,BLT,Saint Louis,College/University,77768.0,1610612764,Baltimore Bullets,Baltimore,Bullets,1.0,COL,
1968.0,97.0,8.0,5.0,Dave Williams,CIN,Mississippi State,College/University,80807.0,1610612758,Cincinnati Royals,Cincinnati,Royals,0.0,COL,
1968.0,98.0,8.0,6.0,Harry Laurie,DET,St. Peter's,College/University,80782.0,1610612765,Detroit Pistons,Detroit,Pistons,0.0,COL,
1968.0,99.0,8.0,7.0,Walt Platkowski,SFW,Bowling Green,College/University,80775.0,1610612744,San Francisco Warriors,San Francisco,Warriors,0.0,COL,
1968.0,100.0,8.0,8.0,Bobby Hooper,NYK,Dayton,College/University,80767.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1968.0,101.0,8.0,9.0,John Smith,LAL,Colorado State-Pueblo,College/University,80792.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1968.0,102.0,8.0,10.0,Julius Keye,BOS,Alcorn State,College/University,80753.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1968.0,103.0,8.0,11.0,Marin Baietti,ATL,Manhattan,College/University,80820.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1968.0,104.0,8.0,12.0,Melvin Jones,PHL,Albany State (GA),College/University,80813.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",0.0,COL,
1968.0,105.0,8.0,13.0,Brian Clare,PHX,Denver,College/University,80896.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1968.0,106.0,8.0,14.0,Elbert Miller,MIL,Nevada-Las Vegas,College/University,80733.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1968.0,107.0,9.0,1.0,John Schetzsle,SDR,Ashland,College/University,80875.0,1610612745,San Diego Rockets,San Diego,Rockets,0.0,COL,
1968.0,108.0,9.0,2.0,Jimmy Smith,SEA,Utah State,College/University,80885.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1968.0,109.0,9.0,3.0,Corky Bell,CHI,Loyola-Chicago,College/University,80848.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1968.0,110.0,9.0,4.0,Wayne Chapman,BLT,Western Kentucky,College/University,80682.0,1610612764,Baltimore Bullets,Baltimore,Bullets,0.0,COL,
1968.0,111.0,9.0,5.0,Butch Joyner,CIN,Indiana,College/University,80799.0,1610612758,Cincinnati Royals,Cincinnati,Royals,0.0,COL,
1968.0,112.0,9.0,6.0,Vaughn Harper,DET,Syracuse,College/University,80651.0,1610612765,Detroit Pistons,Detroit,Pistons,0.0,COL,
1968.0,113.0,9.0,7.0,Art Wilmore,SFW,San Francisco,College/University,80778.0,1610612744,San Francisco Warriors,San Francisco,Warriors,0.0,COL,
1968.0,114.0,9.0,8.0,Roger Bohnenstiel,NYK,Kansas,College/University,80761.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1968.0,115.0,9.0,9.0,George Stone,LAL,Marshall,College/University,80793.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1968.0,116.0,9.0,10.0,Bill Butler,BOS,St. Bonaventure,College/University,80750.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1968.0,117.0,9.0,11.0,Mack Daughty,ATL,Albany State (GA),College/University,80821.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1968.0,118.0,9.0,12.0,Clarence Brookins,PHL,Temple,College/University,80809.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",0.0,COL,
1968.0,119.0,9.0,13.0,Cliff Berger,MIL,Kentucky,College/University,80887.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1968.0,120.0,9.0,14.0,Mervin Jackson,PHX,Utah,College/University,80901.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
