"slugSeason","nameTeam","namePlayer","statusPlayer","isFinalSeason","isWaived","isOnRoster","isNonGuaranteed","isTeamOption","isPlayerOption","typeContractDetail","value"
"2020-21",Atlanta Hawks,Bogdan Bogdanovic,current roster,0,0,1,0,0,0,Guaranteed,18000000
"2021-22",Atlanta Hawks,Bogdan Bogdanovic,current roster,0,0,1,0,0,0,Guaranteed,18000000
"2022-23",Atlanta Hawks,Bogdan Bogdanovic,current roster,0,0,1,0,0,0,Guaranteed,18000000
"2023-24",Atlanta Hawks,Bogdan Bogdanovic,current roster,1,0,1,0,0,1,Player Option,18000000
"2020-21",Atlanta Hawks,Brandon Goodwin,current roster,0,0,1,0,0,0,Guaranteed,1701593.0
"2021-22",Atlanta Hawks,Brandon Goodwin,current roster,1,0,1,0,0,0,Qualifying Offer,2126991.0
"2020-21",Atlanta Hawks,Bruno Fernando,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Atlanta Hawks,Bruno Fernando,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
"2022-23",Atlanta Hawks,Bruno Fernando,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
"2020-21",Atlanta Hawks,Cam Reddish,current roster,0,0,1,0,0,0,Guaranteed,4458000.0
"2021-22",Atlanta Hawks,Cam Reddish,current roster,0,0,1,0,0,0,Guaranteed,4670160.0
"2022-23",Atlanta Hawks,Cam Reddish,current roster,0,0,1,0,1,0,Team Option,5954454.0
"2023-24",Atlanta Hawks,Cam Reddish,current roster,1,0,1,0,0,0,Qualifying Offer,8109966.0
"2020-21",Atlanta Hawks,Clint Capela,current roster,0,0,1,0,0,0,Guaranteed,16000000
"2021-22",Atlanta Hawks,Clint Capela,current roster,0,0,1,0,0,0,Guaranteed,17103448
"2022-23",Atlanta Hawks,Clint Capela,current roster,1,0,1,0,0,0,Guaranteed,18206896
"2020-21",Atlanta Hawks,Danilo Gallinari,current roster,0,0,1,0,0,0,Guaranteed,19500000
"2021-22",Atlanta Hawks,Danilo Gallinari,current roster,0,0,1,0,0,0,Guaranteed,20475000
"2022-23",Atlanta Hawks,Danilo Gallinari,current roster,1,0,1,1,0,0,Non-Guaranteed,21450000
"2020-21",Atlanta Hawks,De'Andre Hunter,current roster,0,0,1,0,0,0,Guaranteed,7422000.0
"2021-22",Atlanta Hawks,De'Andre Hunter,current roster,0,0,1,0,0,0,Guaranteed,7775400.0
"2022-23",Atlanta Hawks,De'Andre Hunter,current roster,0,0,1,0,1,0,Team Option,9835881.0
"2023-24",Atlanta Hawks,De'Andre Hunter,current roster,1,0,1,0,0,0,Qualifying Offer,12973527
"2020-21",Atlanta Hawks,John Collins,current roster,0,0,1,0,0,0,Guaranteed,4137302.0
"2021-22",Atlanta Hawks,John Collins,current roster,1,0,1,0,0,0,Qualifying Offer,7705447.0
"2020-21",Atlanta Hawks,Kevin Huerter,current roster,0,0,1,0,0,0,Guaranteed,2761920.0
"2021-22",Atlanta Hawks,Kevin Huerter,current roster,0,0,1,0,0,0,Guaranteed,4253357.0
"2022-23",Atlanta Hawks,Kevin Huerter,current roster,1,0,1,0,0,0,Qualifying Offer,6065287.0
"2020-21",Atlanta Hawks,Khyri Thomas,W,0,0,0,0,0,0,Not With Team,744684.0
"2020-21",Atlanta Hawks,Kris Dunn,current roster,0,0,1,0,0,0,Guaranteed,4767000.0
"2021-22",Atlanta Hawks,Kris Dunn,current roster,1,0,1,0,0,1,Player Option,5005350.0
"2020-21",Atlanta Hawks,Lou Williams,current roster,1,0,1,0,0,0,Guaranteed,8000000.0
"2020-21",Atlanta Hawks,Onyeka Okongwu,current roster,0,0,1,0,0,0,Guaranteed,5813640.0
"2021-22",Atlanta Hawks,Onyeka Okongwu,current roster,0,0,1,0,0,0,Guaranteed,6104280.0
"2022-23",Atlanta Hawks,Onyeka Okongwu,current roster,0,0,1,0,1,0,Team Option,6395160.0
"2023-24",Atlanta Hawks,Onyeka Okongwu,current roster,0,0,1,0,1,0,Team Option,8109063.0
"2024-25",Atlanta Hawks,Onyeka Okongwu,current roster,1,0,1,0,0,0,Qualifying Offer,10817490
"2020-21",Atlanta Hawks,Solomon Hill,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Atlanta Hawks,Tony Snell,current roster,1,0,1,0,0,0,Guaranteed,12178571
"2020-21",Atlanta Hawks,Trae Young,current roster,0,0,1,0,0,0,Guaranteed,6571800.0
"2021-22",Atlanta Hawks,Trae Young,current roster,0,0,1,0,0,0,Guaranteed,8326471.0
"2022-23",Atlanta Hawks,Trae Young,current roster,1,0,1,0,0,0,Qualifying Offer,11040900
"2020-21",Boston Celtics,Aaron Nesmith,current roster,0,0,1,0,0,0,Guaranteed,3458400.0
"2021-22",Boston Celtics,Aaron Nesmith,current roster,0,0,1,0,0,0,Guaranteed,3631200.0
"2022-23",Boston Celtics,Aaron Nesmith,current roster,0,0,1,0,1,0,Team Option,3804360.0
"2023-24",Boston Celtics,Aaron Nesmith,current roster,0,0,1,0,1,0,Team Option,5634257.0
"2024-25",Boston Celtics,Aaron Nesmith,current roster,1,0,1,0,0,0,Qualifying Offer,7837251.0
"2020-21",Boston Celtics,Carsen Edwards,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Boston Celtics,Carsen Edwards,current roster,1,0,1,0,0,0,Guaranteed,1782621.0
"2022-23",Boston Celtics,Carsen Edwards,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2020-21",Boston Celtics,Demetrius Jackson,W,0,0,0,0,0,0,Not With Team,92857.0
"2021-22",Boston Celtics,Demetrius Jackson,W,0,0,0,0,0,0,Not With Team,92857.0
"2022-23",Boston Celtics,Demetrius Jackson,W,0,0,0,0,0,0,Not With Team,92857.0
"2023-24",Boston Celtics,Demetrius Jackson,W,0,0,0,0,0,0,Not With Team,92857.0
"2020-21",Boston Celtics,Evan Fournier,current roster,1,0,1,0,0,0,Guaranteed,17450000
"2020-21",Boston Celtics,Grant Williams,current roster,0,0,1,0,0,0,Guaranteed,2498760.0
"2021-22",Boston Celtics,Grant Williams,current roster,0,0,1,0,0,0,Guaranteed,2617800.0
"2022-23",Boston Celtics,Grant Williams,current roster,0,0,1,0,1,0,Team Option,4306281.0
"2023-24",Boston Celtics,Grant Williams,current roster,1,0,1,0,0,0,Qualifying Offer,6235495.0
"2020-21",Boston Celtics,Guerschon Yabusele,W,0,0,0,0,0,0,Not With Team,1039080.0
"2021-22",Boston Celtics,Guerschon Yabusele,W,0,0,0,0,0,0,Not With Team,1039080.0
"2020-21",Boston Celtics,Jaylen Brown,current roster,0,0,1,0,0,0,Guaranteed,23437500
"2021-22",Boston Celtics,Jaylen Brown,current roster,0,0,1,0,0,0,Guaranteed,25312500
"2022-23",Boston Celtics,Jaylen Brown,current roster,0,0,1,0,0,0,Guaranteed,27187500
"2023-24",Boston Celtics,Jaylen Brown,current roster,1,0,1,0,0,0,Guaranteed,29062501
"2020-21",Boston Celtics,Jayson Tatum,current roster,0,0,1,0,0,0,Guaranteed,9897120.0
"2021-22",Boston Celtics,Jayson Tatum,current roster,0,0,1,0,0,0,Guaranteed,28103500
"2022-23",Boston Celtics,Jayson Tatum,current roster,0,0,1,0,0,0,Guaranteed,30351780
"2023-24",Boston Celtics,Jayson Tatum,current roster,0,0,1,0,0,0,Guaranteed,32600060
"2024-25",Boston Celtics,Jayson Tatum,current roster,1,0,1,0,0,0,Guaranteed,34848340
"2020-21",Boston Celtics,Kemba Walker,current roster,0,0,1,0,0,0,Guaranteed,34379100
"2021-22",Boston Celtics,Kemba Walker,current roster,0,0,1,0,0,0,Guaranteed,36016200
"2022-23",Boston Celtics,Kemba Walker,current roster,1,0,1,0,0,1,Player Option,37653300
"2020-21",Boston Celtics,Luke Kornet,current roster,1,0,1,0,0,0,Guaranteed,2250000.0
"2020-21",Boston Celtics,Marcus Smart,current roster,0,0,1,0,0,0,Guaranteed,13446428
"2021-22",Boston Celtics,Marcus Smart,current roster,1,0,1,0,0,0,Guaranteed,14339285
"2020-21",Boston Celtics,Moritz Wagner,current roster,1,0,1,0,0,0,Guaranteed,2161920.0
"2020-21",Boston Celtics,Payton Pritchard,current roster,0,0,1,0,0,0,Guaranteed,2035800.0
"2021-22",Boston Celtics,Payton Pritchard,current roster,0,0,1,0,0,0,Guaranteed,2137440.0
"2022-23",Boston Celtics,Payton Pritchard,current roster,0,0,1,0,1,0,Team Option,2239200.0
"2023-24",Boston Celtics,Payton Pritchard,current roster,0,0,1,0,1,0,Team Option,4037277.0
"2024-25",Boston Celtics,Payton Pritchard,current roster,1,0,1,0,0,0,Qualifying Offer,5959022.0
"2020-21",Boston Celtics,Robert Williams,current roster,0,0,1,0,0,0,Guaranteed,2029920.0
"2021-22",Boston Celtics,Robert Williams,current roster,0,0,1,0,0,0,Guaranteed,3661976.0
"2022-23",Boston Celtics,Robert Williams,current roster,1,0,1,0,0,0,Qualifying Offer,5430710.0
"2020-21",Boston Celtics,Romeo Langford,current roster,0,0,1,0,0,0,Guaranteed,3631200.0
"2021-22",Boston Celtics,Romeo Langford,current roster,0,0,1,0,0,0,Guaranteed,3804360.0
"2022-23",Boston Celtics,Romeo Langford,current roster,0,0,1,0,1,0,Team Option,5634257.0
"2023-24",Boston Celtics,Romeo Langford,current roster,1,0,1,0,0,0,Qualifying Offer,7837251.0
"2020-21",Boston Celtics,Semi Ojeleye,current roster,1,0,1,0,0,0,Guaranteed,1752950.0
"2021-22",Boston Celtics,Tacko Fall,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
"2021-22",Boston Celtics,Tremont Waters,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
"2020-21",Boston Celtics,Tristan Thompson,current roster,0,0,1,0,0,0,Guaranteed,9258000.0
"2021-22",Boston Celtics,Tristan Thompson,current roster,1,0,1,0,0,0,Guaranteed,9720900.0
"2020-21",Brooklyn Nets,Alize Johnson,E,0,0,0,0,0,0,Not With Team,110998.0
"2020-21",Brooklyn Nets,Andre Roberson,W,0,0,0,0,0,0,Not With Team,163818.0
"2020-21",Brooklyn Nets,Blake Griffin,current roster,1,0,1,0,0,0,Guaranteed,776873.0
"2020-21",Brooklyn Nets,Bruce Brown Jr,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
"2021-22",Brooklyn Nets,Bruce Brown Jr,current roster,1,0,1,0,0,0,Qualifying Offer,4736102.0
"2021-22",Brooklyn Nets,Chris Chiozza,current roster,1,0,1,0,0,0,Qualifying Offer,1729217.0
"2020-21",Brooklyn Nets,DeAndre Jordan,current roster,0,0,1,0,0,0,Guaranteed,10375678
"2021-22",Brooklyn Nets,DeAndre Jordan,current roster,0,0,1,0,0,0,Guaranteed,9881598.0
"2022-23",Brooklyn Nets,DeAndre Jordan,current roster,1,0,1,0,0,0,Guaranteed,9821842.0
"2020-21",Brooklyn Nets,Iman Shumpert,W,0,0,0,0,0,0,Not With Team,447155.0
"2020-21",Brooklyn Nets,James Harden,current roster,0,0,1,0,0,0,Guaranteed,41254920
"2021-22",Brooklyn Nets,James Harden,current roster,0,0,1,0,0,0,Guaranteed,44310840
"2022-23",Brooklyn Nets,James Harden,current roster,1,0,1,0,0,1,Player Option,47366760
"2020-21",Brooklyn Nets,Jeff Green,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Brooklyn Nets,Joe Harris,current roster,0,0,1,0,0,0,Guaranteed,16071429
"2021-22",Brooklyn Nets,Joe Harris,current roster,0,0,1,0,0,0,Guaranteed,17357143
"2022-23",Brooklyn Nets,Joe Harris,current roster,0,0,1,0,0,0,Guaranteed,18642857
"2023-24",Brooklyn Nets,Joe Harris,current roster,1,0,1,0,0,0,Guaranteed,19928571
"2020-21",Brooklyn Nets,Kevin Durant,current roster,0,0,1,0,0,0,Guaranteed,40108950
"2021-22",Brooklyn Nets,Kevin Durant,current roster,0,0,1,0,0,0,Guaranteed,42018900
"2022-23",Brooklyn Nets,Kevin Durant,current roster,1,0,1,0,0,1,Player Option,43928850
"2020-21",Brooklyn Nets,Kyrie Irving,current roster,0,0,1,0,0,0,Guaranteed,33460350
"2021-22",Brooklyn Nets,Kyrie Irving,current roster,0,0,1,0,0,0,Guaranteed,35053700
"2022-23",Brooklyn Nets,Kyrie Irving,current roster,1,0,1,0,0,1,Player Option,36647050
"2020-21",Brooklyn Nets,LaMarcus Aldridge,current roster,1,0,1,0,0,0,Guaranteed,554988.0
"2020-21",Brooklyn Nets,Landry Shamet,current roster,0,0,1,0,0,0,Guaranteed,2090040.0
"2021-22",Brooklyn Nets,Landry Shamet,current roster,0,0,1,0,0,0,Guaranteed,3768342.0
"2022-23",Brooklyn Nets,Landry Shamet,current roster,1,0,1,0,0,0,Qualifying Offer,5562073.0
"2020-21",Brooklyn Nets,Nicolas Claxton,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Brooklyn Nets,Nicolas Claxton,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
"2022-23",Brooklyn Nets,Nicolas Claxton,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
"2020-21",Brooklyn Nets,Noah Vonleh,W,0,0,0,0,0,0,Not With Team,263995.0
"2020-21",Brooklyn Nets,Norvel Pelle,W,0,0,0,0,0,0,Not With Team,217845.0
"2020-21",Brooklyn Nets,Spencer Dinwiddie,current roster,0,0,1,0,0,0,Guaranteed,11454048
"2021-22",Brooklyn Nets,Spencer Dinwiddie,current roster,1,0,1,0,0,1,Player Option,12302496
"2020-21",Brooklyn Nets,Timothe LuwawuCabarrot,current roster,1,0,1,0,0,0,Guaranteed,1824003.0
"2020-21",Brooklyn Nets,Tyler Cook,E,0,0,0,0,0,0,Not With Team,99020.0
"2020-21",Brooklyn Nets,Tyler Johnson,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Charlotte Hornets,Bismack Biyombo,current roster,1,0,1,0,0,0,Guaranteed,3500000.0
"2020-21",Charlotte Hornets,Brad Wanamaker,current roster,0,0,1,0,0,0,Guaranteed,2250000.0
"2021-22",Charlotte Hornets,Brad Wanamaker,current roster,1,0,1,0,0,0,Qualifying Offer,2812500.0
"2020-21",Charlotte Hornets,Caleb Martin,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Charlotte Hornets,Caleb Martin,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Charlotte Hornets,Caleb Martin,current roster,1,0,1,0,0,0,Qualifying Offer,2228821.0
"2020-21",Charlotte Hornets,Cody Martin,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Charlotte Hornets,Cody Martin,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Charlotte Hornets,Cody Martin,current roster,1,0,1,0,0,0,Qualifying Offer,2228821.0
"2020-21",Charlotte Hornets,Cody Zeller,current roster,1,0,1,0,0,0,Guaranteed,15415730
"2020-21",Charlotte Hornets,Devonte' Graham,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
"2021-22",Charlotte Hornets,Devonte' Graham,current roster,1,0,1,0,0,0,Qualifying Offer,4736102.0
"2020-21",Charlotte Hornets,Gordon Hayward,current roster,0,0,1,0,0,0,Guaranteed,28500000
"2021-22",Charlotte Hornets,Gordon Hayward,current roster,0,0,1,0,0,0,Guaranteed,29925000
"2022-23",Charlotte Hornets,Gordon Hayward,current roster,0,0,1,0,0,0,Guaranteed,30075000
"2023-24",Charlotte Hornets,Gordon Hayward,current roster,1,0,1,0,0,0,Guaranteed,31500000
"2020-21",Charlotte Hornets,Jalen McDaniels,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Charlotte Hornets,Jalen McDaniels,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Charlotte Hornets,Jalen McDaniels,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2020-21",Charlotte Hornets,LaMelo Ball,current roster,0,0,1,0,0,0,Guaranteed,7839960.0
"2021-22",Charlotte Hornets,LaMelo Ball,current roster,0,0,1,0,0,0,Guaranteed,8231760.0
"2022-23",Charlotte Hornets,LaMelo Ball,current roster,0,0,1,0,1,0,Team Option,8623920.0
"2023-24",Charlotte Hornets,LaMelo Ball,current roster,0,0,1,0,1,0,Team Option,10900635
"2024-25",Charlotte Hornets,LaMelo Ball,current roster,1,0,1,0,0,0,Qualifying Offer,14301633
"2020-21",Charlotte Hornets,Malik Monk,current roster,0,0,1,0,0,0,Guaranteed,5345687.0
"2021-22",Charlotte Hornets,Malik Monk,current roster,1,0,1,0,0,0,Qualifying Offer,7318246.0
"2020-21",Charlotte Hornets,Miles Bridges,current roster,0,0,1,0,0,0,Guaranteed,3934320.0
"2021-22",Charlotte Hornets,Miles Bridges,current roster,0,0,1,0,0,0,Guaranteed,5421493.0
"2022-23",Charlotte Hornets,Miles Bridges,current roster,1,0,1,0,0,0,Qualifying Offer,7459974.0
"2020-21",Charlotte Hornets,Nick Richards,current roster,0,0,1,0,0,0,Guaranteed,1000000.0
"2021-22",Charlotte Hornets,Nick Richards,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2022-23",Charlotte Hornets,Nick Richards,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
"2023-24",Charlotte Hornets,Nick Richards,current roster,1,0,1,0,0,0,Qualifying Offer,2228270.0
"2020-21",Charlotte Hornets,Nicolas Batum,W,0,0,0,0,0,0,Not With Team,9043478.0
"2021-22",Charlotte Hornets,Nicolas Batum,W,0,0,0,0,0,0,Not With Team,9043478.0
"2022-23",Charlotte Hornets,Nicolas Batum,W,0,0,0,0,0,0,Not With Team,9043478.0
"2020-21",Charlotte Hornets,PJ Washington,current roster,0,0,1,0,0,0,Guaranteed,4023600.0
"2021-22",Charlotte Hornets,PJ Washington,current roster,0,0,1,0,0,0,Guaranteed,4215120.0
"2022-23",Charlotte Hornets,PJ Washington,current roster,0,0,1,0,1,0,Team Option,5808435.0
"2023-24",Charlotte Hornets,PJ Washington,current roster,1,0,1,0,0,0,Qualifying Offer,7992407.0
"2020-21",Charlotte Hornets,Terry Rozier,current roster,0,0,1,0,0,0,Guaranteed,18900000
"2021-22",Charlotte Hornets,Terry Rozier,current roster,1,0,1,0,0,0,Guaranteed,17905263
"2020-21",Charlotte Hornets,Vernon Carey Jr,current roster,0,0,1,0,0,0,Guaranteed,1350000.0
"2021-22",Charlotte Hornets,Vernon Carey Jr,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2022-23",Charlotte Hornets,Vernon Carey Jr,current roster,1,0,1,0,0,0,Guaranteed,1782621.0
"2023-24",Charlotte Hornets,Vernon Carey Jr,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2021-22",Chicago Bulls,Adam Mokoka,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
"2020-21",Chicago Bulls,AlFarouq Aminu,current roster,0,0,1,0,0,0,Guaranteed,9720900.0
"2021-22",Chicago Bulls,AlFarouq Aminu,current roster,1,0,1,0,0,1,Player Option,10183800
"2020-21",Chicago Bulls,Coby White,current roster,0,0,1,0,0,0,Guaranteed,5572680.0
"2021-22",Chicago Bulls,Coby White,current roster,0,0,1,0,0,0,Guaranteed,5837760.0
"2022-23",Chicago Bulls,Coby White,current roster,0,0,1,0,1,0,Team Option,7413955.0
"2023-24",Chicago Bulls,Coby White,current roster,1,0,1,0,0,0,Qualifying Offer,9942114.0
"2020-21",Chicago Bulls,Cristiano Felicio,current roster,1,0,1,0,0,0,Guaranteed,7529020.0
"2020-21",Chicago Bulls,Daniel Theis,current roster,1,0,1,0,0,0,Guaranteed,5000000.0
"2020-21",Chicago Bulls,Denzel Valentine,current roster,1,0,1,0,0,0,Guaranteed,4642800.0
"2020-21",Chicago Bulls,Garrett Temple,current roster,1,0,1,0,0,0,Guaranteed,4767000.0
"2020-21",Chicago Bulls,Javonte Green,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Chicago Bulls,Javonte Green,current roster,1,0,1,0,0,0,Qualifying Offer,1897476.0
"2020-21",Chicago Bulls,Lauri Markkanen,current roster,0,0,1,0,0,0,Guaranteed,6731508.0
"2021-22",Chicago Bulls,Lauri Markkanen,current roster,1,0,1,0,0,0,Qualifying Offer,9026852.0
"2020-21",Chicago Bulls,Nikola Vucevic,current roster,0,0,1,0,0,0,Guaranteed,26000000
"2021-22",Chicago Bulls,Nikola Vucevic,current roster,0,0,1,0,0,0,Guaranteed,24000000
"2022-23",Chicago Bulls,Nikola Vucevic,current roster,1,0,1,0,0,0,Guaranteed,22000000
"2020-21",Chicago Bulls,Noah Vonleh  W,current roster,1,0,1,0,0,0,Not With Team,97261.0
"2020-21",Chicago Bulls,Patrick Williams,current roster,0,0,1,0,0,0,Guaranteed,7068360.0
"2021-22",Chicago Bulls,Patrick Williams,current roster,0,0,1,0,0,0,Guaranteed,7422000.0
"2022-23",Chicago Bulls,Patrick Williams,current roster,0,0,1,0,1,0,Team Option,7775400.0
"2023-24",Chicago Bulls,Patrick Williams,current roster,0,0,1,0,1,0,Team Option,9835881.0
"2024-25",Chicago Bulls,Patrick Williams,current roster,1,0,1,0,0,0,Qualifying Offer,12973527
"2020-21",Chicago Bulls,Ryan Arcidiacono,current roster,1,0,1,0,0,0,Guaranteed,3000000.0
"2021-22",Chicago Bulls,Ryan Arcidiacono,current roster,0,0,1,0,1,0,Team Option,3000000.0
"2020-21",Chicago Bulls,Thaddeus Young,current roster,0,0,1,0,0,0,Guaranteed,13545000
"2021-22",Chicago Bulls,Thaddeus Young,current roster,1,0,1,1,0,0,Non-Guaranteed,14190000
"2020-21",Chicago Bulls,Tomas Satoransky,current roster,0,0,1,0,0,0,Guaranteed,10000000
"2021-22",Chicago Bulls,Tomas Satoransky,current roster,1,0,1,1,0,0,Non-Guaranteed,10000000
"2020-21",Chicago Bulls,Troy Brown Jr,current roster,0,0,1,0,0,0,Guaranteed,3372840.0
"2021-22",Chicago Bulls,Troy Brown Jr,current roster,0,0,1,0,0,0,Guaranteed,5170564.0
"2022-23",Chicago Bulls,Troy Brown Jr,current roster,1,0,1,0,0,0,Qualifying Offer,7228448.0
"2020-21",Chicago Bulls,Zach LaVine,current roster,0,0,1,0,0,0,Guaranteed,19500000
"2021-22",Chicago Bulls,Zach LaVine,current roster,1,0,1,0,0,0,Guaranteed,19500000
"2020-21",Cleveland Cavaliers,Andre Drummond,W,0,0,0,0,0,0,Not With Team,27957238
"2020-21",Cleveland Cavaliers,Cedi Osman,current roster,0,0,1,0,0,0,Guaranteed,8840580.0
"2021-22",Cleveland Cavaliers,Cedi Osman,current roster,0,0,1,0,0,0,Guaranteed,8133334.0
"2022-23",Cleveland Cavaliers,Cedi Osman,current roster,0,0,1,0,0,0,Guaranteed,7426088.0
"2023-24",Cleveland Cavaliers,Cedi Osman,current roster,1,0,1,1,0,0,Non-Guaranteed,6718842.0
"2020-21",Cleveland Cavaliers,Collin Sexton,current roster,0,0,1,0,0,0,Guaranteed,4991880.0
"2021-22",Cleveland Cavaliers,Collin Sexton,current roster,0,0,1,0,0,0,Guaranteed,6349671.0
"2022-23",Cleveland Cavaliers,Collin Sexton,current roster,1,0,1,0,0,0,Qualifying Offer,8559357.0
"2020-21",Cleveland Cavaliers,Damyean Dotson,current roster,0,0,1,0,0,0,Guaranteed,2000000.0
"2021-22",Cleveland Cavaliers,Damyean Dotson,current roster,1,0,1,1,0,0,Non-Guaranteed,2000000.0
"2020-21",Cleveland Cavaliers,Darius Garland,current roster,0,0,1,0,0,0,Guaranteed,6720720.0
"2021-22",Cleveland Cavaliers,Darius Garland,current roster,0,0,1,0,0,0,Guaranteed,7040880.0
"2022-23",Cleveland Cavaliers,Darius Garland,current roster,0,0,1,0,1,0,Team Option,8920795.0
"2023-24",Cleveland Cavaliers,Darius Garland,current roster,1,0,1,0,0,0,Qualifying Offer,11828974
"2020-21",Cleveland Cavaliers,Dean Wade,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Cleveland Cavaliers,Dean Wade,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Cleveland Cavaliers,Dean Wade,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2020-21",Cleveland Cavaliers,Dylan Windler,current roster,0,0,1,0,0,0,Guaranteed,2137440.0
"2021-22",Cleveland Cavaliers,Dylan Windler,current roster,0,0,1,0,0,0,Guaranteed,2239200.0
"2022-23",Cleveland Cavaliers,Dylan Windler,current roster,0,0,1,0,1,0,Team Option,4037278.0
"2023-24",Cleveland Cavaliers,Dylan Windler,current roster,1,0,1,0,0,0,Qualifying Offer,5959022.0
"2020-21",Cleveland Cavaliers,Isaac Okoro,current roster,0,0,1,0,0,0,Guaranteed,6400920.0
"2021-22",Cleveland Cavaliers,Isaac Okoro,current roster,0,0,1,0,0,0,Guaranteed,6720720.0
"2022-23",Cleveland Cavaliers,Isaac Okoro,current roster,0,0,1,0,1,0,Team Option,7040880.0
"2023-24",Cleveland Cavaliers,Isaac Okoro,current roster,0,0,1,0,1,0,Team Option,8920795.0
"2024-25",Cleveland Cavaliers,Isaac Okoro,current roster,1,0,1,0,0,0,Qualifying Offer,11828974
"2020-21",Cleveland Cavaliers,Isaiah Hartenstein,current roster,0,0,1,0,0,0,Guaranteed,1620564.0
"2021-22",Cleveland Cavaliers,Isaiah Hartenstein,current roster,1,0,1,0,0,1,Player Option,1762796.0
"2020-21",Cleveland Cavaliers,Jarrett Allen,current roster,0,0,1,0,0,0,Guaranteed,3909902.0
"2021-22",Cleveland Cavaliers,Jarrett Allen,current roster,1,0,1,0,0,0,Qualifying Offer,7705447.0
"2020-21",Cleveland Cavaliers,JR Smith,W,0,0,0,0,0,0,Not With Team,1456667.0
"2021-22",Cleveland Cavaliers,JR Smith,W,0,0,0,0,0,0,Not With Team,1456667.0
"2020-21",Cleveland Cavaliers,Kevin Love,current roster,0,0,1,0,0,0,Guaranteed,31258256
"2021-22",Cleveland Cavaliers,Kevin Love,current roster,0,0,1,0,0,0,Guaranteed,31258256
"2022-23",Cleveland Cavaliers,Kevin Love,current roster,1,0,1,0,0,0,Guaranteed,28942830
"2020-21",Cleveland Cavaliers,Larry Nance Jr,current roster,0,0,1,0,0,0,Guaranteed,11709091
"2021-22",Cleveland Cavaliers,Larry Nance Jr,current roster,0,0,1,0,0,0,Guaranteed,10690909
"2022-23",Cleveland Cavaliers,Larry Nance Jr,current roster,1,0,1,0,0,0,Guaranteed,9672727.0
"2020-21",Cleveland Cavaliers,Matthew Dellavedova,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Cleveland Cavaliers,Quinn Cook,E,0,0,0,0,0,0,Not With Team,110998.0
"2020-21",Cleveland Cavaliers,Quinn Cook  E,current roster,1,0,1,0,0,0,Not With Team,110998.0
"2020-21",Cleveland Cavaliers,Rayjon Tucker,W,0,0,0,0,0,0,Not With Team,340000.0
"2020-21",Cleveland Cavaliers,Taurean Prince,current roster,0,0,1,0,0,0,Guaranteed,12250000
"2021-22",Cleveland Cavaliers,Taurean Prince,current roster,1,0,1,0,0,0,Guaranteed,13000000
"2020-21",Cleveland Cavaliers,Thon Maker,W,0,0,0,0,0,0,Not With Team,309355.0
"2020-21",Cleveland Cavaliers,Yogi Ferrell,E,0,0,0,0,0,0,Not With Team,110998.0
"2020-21",Dallas Mavericks,Boban Marjanovic,current roster,1,0,1,0,0,0,Guaranteed,3500000.0
"2020-21",Dallas Mavericks,Dorian FinneySmith,current roster,0,0,1,0,0,0,Guaranteed,4000000.0
"2021-22",Dallas Mavericks,Dorian FinneySmith,current roster,1,0,1,0,0,0,Guaranteed,4000000.0
"2020-21",Dallas Mavericks,Dwight Powell,current roster,0,0,1,0,0,0,Guaranteed,11080125
